"site","mean_depth_ft","month","year","julian"
6802406,273.49,2,2015,"32"
6802406,272.05,3,2015,"60"
6802406,271.06,4,2015,"91"
6802406,269.15,5,2015,"121"
6802406,267.865,6,2015,"152"
6802406,268.005,7,2015,"182"
6802406,266.035,8,2015,"213"
6802406,268.74,9,2015,"244"
6802406,268.26,10,2015,"274"
6802406,265.865,11,2015,"305"
6802406,263.755,12,2015,"335"
6802406,263.455,1,2016,"1"
6802406,262.065,2,2016,"32"
6802406,261.375,3,2016,"61"
6802406,261.625,4,2016,"92"
6802406,260.595,5,2016,"122"
6802406,259.82,6,2016,"153"
6802406,261.855,7,2016,"183"
6802406,263.215,8,2016,"214"
6802406,262.865,9,2016,"245"
6802406,262.26,10,2016,"275"
6802406,260.775,11,2016,"306"
6802406,259.125,12,2016,"336"
6802406,258.9,1,2017,"1"
6802406,256.91,2,2017,"32"
6802406,256.715,3,2017,"60"
6802406,256.26,4,2017,"91"
6802406,258.21,5,2017,"121"
6802406,258.675,6,2017,"152"
6802406,261.3,7,2017,"182"
6802406,265.485,8,2017,"213"
6802406,263.375,9,2017,"244"
6802406,266.05,10,2017,"274"
6802406,267.935,11,2017,"305"
6802406,263.74,12,2017,"335"
6802406,263.975,1,2018,"1"
6802406,263.23,2,2018,"32"
6802406,263.6,3,2018,"60"
6802406,266.165,4,2018,"91"
6802406,270.72,5,2018,"121"
6802406,273.685,6,2018,"152"
6802406,275.295,7,2018,"182"
6802406,277.165,8,2018,"213"
6802406,276.955,9,2018,"244"
6802406,272.64,10,2018,"274"
6802406,270.155,11,2018,"305"
6802406,267.3,12,2018,"335"
6802406,265.225,1,2019,"1"
6802406,263.005,2,2019,"32"
6802406,263.4,3,2019,"60"
6802406,262.49,4,2019,"91"
6802406,261.82,5,2019,"121"
6802406,263.35,6,2019,"152"
6802406,267.725,7,2019,"182"
6802406,266.57,8,2019,"213"
6802406,270.545,9,2019,"244"
6802406,269.1,10,2019,"274"
6802406,268.94,11,2019,"305"
6802406,268.48,12,2019,"335"
6802406,268.105,1,2020,"1"
6802406,266.58,2,2020,"32"
6802406,267.115,3,2020,"61"
6802406,266.885,4,2020,"92"
6802406,269.98,5,2020,"122"
6802406,275.365,6,2020,"153"
6802406,281.105,7,2020,"183"
6802406,283.81,8,2020,"214"
6802406,281.645,9,2020,"245"
6802406,284.435,10,2020,"275"
6802406,284.2,11,2020,"306"
6802406,282.52,12,2020,"336"
6802406,278.5,1,2021,"1"
6802406,279.8,2,2021,"32"
6802406,280.875,3,2021,"60"
6802406,281.195,4,2021,"91"
6802406,286.075,5,2021,"121"
6802406,283.205,6,2021,"152"
6802406,279.805,7,2021,"182"
6802406,279.105,8,2021,"213"
6802406,281.34,9,2021,"244"
6802406,279.84,10,2021,"274"
6802406,278,11,2021,"305"
6802406,277.2,12,2021,"335"
6802406,277.63,1,2022,"1"
6802406,278.31,2,2022,"32"
6802406,280.73,3,2022,"60"
6802407,312.25,9,2007,"244"
6802407,314.65,10,2007,"274"
6802407,314.55,11,2007,"305"
6802407,313.55,12,2007,"335"
6802407,313.1,1,2008,"1"
6802407,318.25,2,2008,"32"
6802407,324,3,2008,"61"
6802407,327.25,4,2008,"92"
6802407,336.1,5,2008,"122"
6802407,349.3,6,2008,"153"
6802407,349.9,7,2008,"183"
6802407,348.4,8,2008,"214"
6802407,350.25,9,2008,"245"
6802407,349.85,10,2008,"275"
6802407,349.6,11,2008,"306"
6802407,350.066666666667,12,2008,"336"
6802407,345.85,1,2009,"1"
6802407,346.1,2,2009,"32"
6802407,346.65,3,2009,"60"
6802407,347.8,4,2009,"91"
6802407,349.85,5,2009,"121"
6802407,357.05,6,2009,"152"
6802407,362.9,7,2009,"182"
6802407,365.85,8,2009,"213"
6802407,362.21,9,2009,"244"
6802407,359,10,2009,"274"
6802407,357.1,11,2009,"305"
6802407,355.8,12,2009,"335"
6802407,357.45,1,2010,"1"
6802407,353.7,2,2010,"32"
6802407,349.7,3,2010,"60"
6802407,341.625,4,2010,"91"
6802407,341.315,5,2010,"121"
6802407,339.14,6,2010,"152"
6802407,338.23,7,2010,"182"
6802407,345.275,8,2010,"213"
6802407,343.7,9,2010,"244"
6802407,344.98,10,2010,"274"
6802407,344.97,11,2010,"305"
6802407,343.775,12,2010,"335"
6802407,342.66,1,2011,"1"
6802407,348.81,2,2011,"32"
6802407,348.4,3,2011,"60"
6802407,352.47,4,2011,"91"
6802407,355.345,5,2011,"121"
6802407,361.455,6,2011,"152"
6802407,366.555,7,2011,"182"
6802407,370.43,8,2011,"213"
6802407,372.57,9,2011,"244"
6802407,369.055,10,2011,"274"
6802407,366.91,11,2011,"305"
6802407,364.445,12,2011,"335"
6802407,362.425,1,2012,"1"
6802407,357.815,2,2012,"32"
6802407,355.695,3,2012,"61"
6802407,355.855,4,2012,"92"
6802407,358.04,5,2012,"122"
6802407,361.025,6,2012,"153"
6802407,363.67,7,2012,"183"
6802407,367,8,2012,"214"
6802407,366.26,9,2012,"245"
6802407,362.045,10,2012,"275"
6802407,360.325,11,2012,"306"
6802407,360.065,12,2012,"336"
6802407,359.64,1,2013,"1"
6802407,359.445,2,2013,"32"
6802407,358.625,3,2013,"60"
6802407,358.56,4,2013,"91"
6802407,359.06,5,2013,"121"
6802407,360.4,6,2013,"152"
6802407,364.05,7,2013,"182"
6802407,374.56,8,2013,"213"
6802407,371.94,9,2013,"244"
6802407,371.21,10,2013,"274"
6802407,364.9,11,2013,"305"
6802407,362.54,12,2013,"335"
6802407,362.61,1,2014,"1"
6802407,361.775,2,2014,"32"
6802407,360.09,3,2014,"60"
6802407,364.51,4,2014,"91"
6802407,365.825,5,2014,"121"
6802407,365.775,6,2014,"152"
6802407,369.755,7,2014,"182"
6802407,373.23,8,2014,"213"
6802407,371.205,9,2014,"244"
6802407,371.75,10,2014,"274"
6802407,371.215,11,2014,"305"
6802407,369.15,12,2014,"335"
6802407,367.44,1,2015,"1"
6802407,362.395,2,2015,"32"
6802407,359.675,3,2015,"60"
6802407,358.825,4,2015,"91"
6802407,355.425,5,2015,"121"
6802407,351.245,6,2015,"152"
6802407,346.87,7,2015,"182"
6802407,350.38,8,2015,"213"
6802407,353.5,9,2015,"244"
6802407,354.12,10,2015,"274"
6802407,351.3,11,2015,"305"
6802407,348.89,12,2015,"335"
6802407,348.03,1,2016,"1"
6802407,343.235,2,2016,"32"
6802407,340.725,3,2016,"61"
6802407,341.65,4,2016,"92"
6802407,337.875,5,2016,"122"
6802407,336,6,2016,"153"
6802407,340.15,7,2016,"183"
6802407,346.13,8,2016,"214"
6802407,346.49,9,2016,"245"
6802407,345.685,10,2016,"275"
6802407,343.845,11,2016,"306"
6802407,342.36,12,2016,"336"
6802407,341.23,1,2017,"1"
6802407,336.015,2,2017,"32"
6802407,333.49,3,2017,"60"
6802407,332.79,4,2017,"91"
6802407,337.625,5,2017,"121"
6802407,338.75,6,2017,"152"
6802407,346.1,7,2017,"182"
6802407,350.63,8,2017,"213"
6802407,354.82,9,2017,"244"
6802407,352.725,10,2017,"274"
6802407,350.43,11,2017,"305"
6802407,353.76,12,2017,"335"
6802407,354.23,1,2018,"1"
6802407,351.695,2,2018,"32"
6802407,349.7,3,2018,"60"
6802407,352.535,4,2018,"91"
6802407,357.89,5,2018,"121"
6802407,364.7,6,2018,"152"
6802407,369.835,7,2018,"182"
6802407,372.665,8,2018,"213"
6802407,371.09,9,2018,"244"
6802407,364.425,10,2018,"274"
6802407,358.035,11,2018,"305"
6802407,354.135,12,2018,"335"
6802407,347.985,1,2019,"1"
6802407,342.795,2,2019,"32"
6802407,340.5,3,2019,"60"
6802407,341.27,4,2019,"91"
6802407,341.51,5,2019,"121"
6802407,342.015,6,2019,"152"
6802407,344.905,7,2019,"182"
6802407,357.61,8,2019,"213"
6802407,358.815,9,2019,"244"
6802407,358.575,10,2019,"274"
6802407,358.24,11,2019,"305"
6802407,356.6,12,2019,"335"
6802407,357.555,1,2020,"1"
6802407,356.92,2,2020,"32"
6802407,353.8,3,2020,"61"
6802407,353.94,4,2020,"92"
6802407,355.11,5,2020,"122"
6802407,366.23,6,2020,"153"
6802407,376.45,7,2020,"183"
6802407,380.315,8,2020,"214"
6802407,374.685,9,2020,"245"
6802407,378.04,10,2020,"275"
6802407,376.28,11,2020,"306"
6802407,373.365,12,2020,"336"
6802407,369.605,1,2021,"1"
6802407,370.14,2,2021,"32"
6802407,370.515,3,2021,"60"
6802407,374.125,4,2021,"91"
6802407,374.16,5,2021,"121"
6802407,381.455,6,2021,"152"
6802407,382.675,7,2021,"182"
6802407,371.065,8,2021,"213"
6802407,372.04,9,2021,"244"
6802407,370.63,10,2021,"274"
6802407,368.895,11,2021,"305"
6802407,366.075,12,2021,"335"
6802407,365.625,1,2022,"1"
6802407,366.08,2,2022,"32"
6802407,368.625,3,2022,"60"
6802508,86.025,1,2007,"1"
6802508,84.165,2,2007,"32"
6802508,81.125,3,2007,"60"
6802508,76.96,4,2007,"91"
6802508,73.79,5,2007,"121"
6802508,70.875,6,2007,"152"
6802508,67.21,7,2007,"182"
6802508,64.3,8,2007,"213"
6802508,61.65,9,2007,"244"
6802508,64.75,10,2007,"274"
6802508,65.95,11,2007,"305"
6802508,66.55,12,2007,"335"
6802508,67.65,1,2008,"1"
6802508,69.95,2,2008,"32"
6802508,72.65,3,2008,"61"
6802508,77,4,2008,"92"
6802508,81.45,5,2008,"122"
6802508,88.55,6,2008,"153"
6802508,91.2,7,2008,"183"
6802508,93.1,8,2008,"214"
6802508,96.1,9,2008,"245"
6802508,94.3,10,2008,"275"
6802508,93.6,11,2008,"306"
6802508,93.7333333333333,12,2008,"336"
6802508,92.35,1,2009,"1"
6802508,94,2,2009,"32"
6802508,91.7,3,2009,"60"
6802508,91.8,4,2009,"91"
6802508,93.7,5,2009,"121"
6802508,100.95,6,2009,"152"
6802508,104.65,7,2009,"182"
6802508,105.8,8,2009,"213"
6802508,104.415,9,2009,"244"
6802508,101.55,10,2009,"274"
6802508,98.3,11,2009,"305"
6802508,95.4,12,2009,"335"
6802508,94.9,1,2010,"1"
6802508,88.8,2,2010,"32"
6802508,86.3,3,2010,"60"
6802508,84.35,4,2010,"91"
6802508,84.05,5,2010,"121"
6802508,86,6,2010,"152"
6802508,87.485,7,2010,"182"
6802508,96.55,8,2010,"213"
6802508,91.3,9,2010,"244"
6802508,94,10,2010,"274"
6802508,93.25,11,2010,"305"
6802508,91.9,12,2010,"335"
6802508,90.85,1,2011,"1"
6802508,92.3,2,2011,"32"
6802508,96.4,3,2011,"60"
6802508,102.25,4,2011,"91"
6802508,103.4,5,2011,"121"
6802508,112.8,6,2011,"152"
6802508,119.3,7,2011,"182"
6802508,127.7,8,2011,"213"
6802508,127.6,9,2011,"244"
6802508,121.35,10,2011,"274"
6802508,118.5,11,2011,"305"
6802508,109.6,12,2011,"335"
6802508,104.9,1,2012,"1"
6802508,99.9,2,2012,"32"
6802508,95.15,3,2012,"61"
6802508,95.15,4,2012,"92"
6802508,97.6,5,2012,"122"
6802508,102.26,6,2012,"153"
6802508,108.8,7,2012,"183"
6802508,121.3,8,2012,"214"
6802508,115.45,9,2012,"245"
6802508,107.35,10,2012,"275"
6802508,104.6,11,2012,"306"
6802508,102.7,12,2012,"336"
6802508,99,1,2013,"1"
6802508,97.55,2,2013,"32"
6802508,101.2,3,2013,"60"
6802508,104.95,4,2013,"91"
6802508,101.15,5,2013,"121"
6802508,103.9,6,2013,"152"
6802508,119.85,7,2013,"182"
6802508,122.35,8,2013,"213"
6802508,117.15,9,2013,"244"
6802508,109.65,10,2013,"274"
6802508,104.5,11,2013,"305"
6802508,102,12,2013,"335"
6802508,107.7,1,2014,"1"
6802508,100.6,2,2014,"32"
6802508,101.4,3,2014,"60"
6802508,102.35,4,2014,"91"
6802508,102.7,5,2014,"121"
6802508,100.85,6,2014,"152"
6802508,112.95,7,2014,"182"
6802508,117.1,8,2014,"213"
6802508,117.65,9,2014,"244"
6802508,121.435,10,2014,"274"
6802508,115.365,11,2014,"305"
6802508,110.6,12,2014,"335"
6802508,104.85,1,2015,"1"
6802508,101.85,2,2015,"32"
6802508,96.5,3,2015,"60"
6802508,94,4,2015,"91"
6802508,87.7,5,2015,"121"
6802508,80.5,6,2015,"152"
6802508,83,7,2015,"182"
6802508,90,8,2015,"213"
6802508,95.45,9,2015,"244"
6802508,99.1,10,2015,"274"
6802508,95.2,11,2015,"305"
6802508,91.7,12,2015,"335"
6802508,87.95,1,2016,"1"
6802508,85.95,2,2016,"32"
6802508,85.95,3,2016,"61"
6802508,87.3,4,2016,"92"
6802508,81.55,5,2016,"122"
6802508,76.6,6,2016,"153"
6802508,83,7,2016,"183"
6802508,90.7,8,2016,"214"
6802508,90.7,9,2016,"245"
6802508,90.7,10,2016,"275"
6802508,89.6,11,2016,"306"
6802508,86.9,12,2016,"336"
6802508,85.9,1,2017,"1"
6802508,81.85,2,2017,"32"
6802508,79.9,3,2017,"60"
6802508,80,4,2017,"91"
6802508,83.05,5,2017,"121"
6802508,85.1,6,2017,"152"
6802508,88.6,7,2017,"182"
6802508,94.6,8,2017,"213"
6802508,95.9,9,2017,"244"
6802508,99.65,10,2017,"274"
6802508,99.5,11,2017,"305"
6802508,99.8,12,2017,"335"
6802508,102.95,1,2018,"1"
6802508,98.45,2,2018,"32"
6802508,97.6,3,2018,"60"
6802508,99.15,4,2018,"91"
6802508,102.75,5,2018,"121"
6802508,114.8,6,2018,"152"
6802508,118.55,7,2018,"182"
6802508,120.7,8,2018,"213"
6802508,114,9,2018,"244"
6802508,102.775,10,2018,"274"
6802508,98.4,11,2018,"305"
6802508,94.3,12,2018,"335"
6802508,88.55,1,2019,"1"
6802508,87.05,2,2019,"32"
6802508,87.35,3,2019,"60"
6802508,87.91,4,2019,"91"
6802508,84.25,5,2019,"121"
6802508,84.95,6,2019,"152"
6802508,91.4,7,2019,"182"
6802508,95.9,8,2019,"213"
6802508,103.225,9,2019,"244"
6802508,106.6,10,2019,"274"
6802508,103.4,11,2019,"305"
6802508,103.45,12,2019,"335"
6802508,104.4,1,2020,"1"
6802508,102.4,2,2020,"32"
6802508,101.7,3,2020,"61"
6802508,100,4,2020,"92"
6802508,107.335,5,2020,"122"
6802508,105.66,6,2020,"153"
6802508,113.65,7,2020,"183"
6802508,118.765,8,2020,"214"
6802508,119.9,9,2020,"245"
6802508,119.6,10,2020,"275"
6802508,121.6,11,2020,"306"
6802508,118.15,12,2020,"336"
6802508,115.6,1,2021,"1"
6802508,121.3,2,2021,"32"
6802508,121.9,3,2021,"60"
6802508,122.7,4,2021,"91"
6802508,116.9,5,2021,"121"
6802508,110.15,6,2021,"152"
6802508,106.55,7,2021,"182"
6802508,106.75,8,2021,"213"
6802508,111.8,9,2021,"244"
6802508,110.25,10,2021,"274"
6802508,109.2,11,2021,"305"
6802508,110.5,12,2021,"335"
6802508,112.7,1,2022,"1"
6802508,118.9,2,2022,"32"
6802508,116.5,3,2022,"60"
6802609,108.986666666667,1,2000,"1"
6802609,105.805,2,2000,"32"
6802609,105.305,3,2000,"61"
6802609,116.41,4,2000,"92"
6802609,114.505,5,2000,"122"
6802609,111.705,6,2000,"153"
6802609,121.21,7,2000,"183"
6802609,121.99,8,2000,"214"
6802609,123.595,9,2000,"245"
6802609,116.16,10,2000,"275"
6802609,95.25,11,2000,"306"
6802609,84.3733333333333,12,2000,"336"
6802609,83.135,1,2001,"1"
6802609,67.28,2,2001,"32"
6802609,59.03,3,2001,"60"
6802609,59.745,4,2001,"91"
6802609,69.56,5,2001,"121"
6802609,85.745,6,2001,"152"
6802609,102.765,7,2001,"182"
6802609,111.765,8,2001,"213"
6802609,104.855,9,2001,"244"
6802609,101.815,10,2001,"274"
6802609,92.485,11,2001,"305"
6802609,82.545,12,2001,"335"
6802609,78.715,1,2002,"1"
6802609,79.55,2,2002,"32"
6802609,88.865,3,2002,"60"
6802609,87.705,4,2002,"91"
6802609,99.675,5,2002,"121"
6802609,107.925,6,2002,"152"
6802609,79.11,7,2002,"182"
6802609,73.785,8,2002,"213"
6802609,73.72,3,2003,"60"
6802609,79.82,4,2003,"91"
6802609,92.52,5,2003,"121"
6802609,92.58,6,2003,"152"
6802609,93.895,7,2003,"182"
6802609,98.535,8,2003,"213"
6802609,97.155,9,2003,"244"
6802609,94.485,10,2003,"274"
6802609,91.4,11,2003,"305"
6802609,90.515,12,2003,"335"
6802609,89.465,1,2004,"1"
6802609,87.01,2,2004,"32"
6802609,82.84,3,2004,"61"
6802609,71.8,4,2004,"92"
6802609,63.585,5,2004,"122"
6802609,69.14,6,2004,"153"
6802609,70.015,7,2004,"183"
6802609,75.975,8,2004,"214"
6802609,81.19,9,2004,"245"
6802609,79.005,10,2004,"275"
6802609,65.42,11,2004,"306"
6802609,59.46,12,2004,"336"
6802609,62.505,1,2005,"1"
6802609,62.935,2,2005,"32"
6802609,60.01,3,2005,"60"
6802609,63.75,4,2005,"91"
6802609,72.06,5,2005,"121"
6802609,81.51,6,2005,"152"
6802609,95.725,7,2005,"182"
6802609,99.81,8,2005,"213"
6802609,107.38,9,2005,"244"
6802609,105.28,10,2005,"274"
6802609,100.615,11,2005,"305"
6802609,104.66,12,2005,"335"
6802609,101.21,1,2006,"1"
6802609,105.755,2,2006,"32"
6802609,102.305,3,2006,"60"
6802609,104.075,4,2006,"91"
6802609,105.43,5,2006,"121"
6802609,115.565,6,2006,"152"
6802609,119.11,7,2006,"182"
6802609,127.6,8,2006,"213"
6802609,122.255,9,2006,"244"
6802609,117.29,10,2006,"274"
6802609,113.595,11,2006,"305"
6802609,114.77,12,2006,"335"
6802609,112.635,1,2007,"1"
6802609,111.17,2,2007,"32"
6802609,108.62,3,2007,"60"
6802609,104.735,4,2007,"91"
6802609,97.51,5,2007,"121"
6802609,93.825,6,2007,"152"
6802609,87.595,7,2007,"182"
6802609,83.035,8,2007,"213"
6802609,83.52,9,2007,"244"
6802609,85.72,10,2007,"274"
6802609,86.64,11,2007,"305"
6802609,86.435,12,2007,"335"
6802609,89.37,1,2008,"1"
6802609,92.225,2,2008,"32"
6802609,96.68,3,2008,"61"
6802609,104.5,4,2008,"92"
6802609,111.655,5,2008,"122"
6802609,121.125,6,2008,"153"
6802609,127.795,7,2008,"183"
6802609,131.115,8,2008,"214"
6802609,129.665,9,2008,"245"
6802609,127.83,10,2008,"275"
6802609,125.6,11,2008,"306"
6802609,127.92,12,2008,"336"
6802609,125.235,1,2009,"1"
6802609,124.11,2,2009,"32"
6802609,120.3,3,2009,"60"
6802609,121.395,4,2009,"91"
6802609,125.56,5,2009,"121"
6802609,130.86,6,2009,"152"
6802609,137.255,7,2009,"182"
6802609,139.12,8,2009,"213"
6802609,137.305,9,2009,"244"
6802609,130.92,10,2009,"274"
6802609,126.435,11,2009,"305"
6802609,122.44,12,2009,"335"
6802609,121.79,1,2010,"1"
6802609,115.01,2,2010,"32"
6802609,110.205,3,2010,"60"
6802609,109.21,4,2010,"91"
6802609,109.435,5,2010,"121"
6802609,111.765,6,2010,"152"
6802609,112.205,7,2010,"182"
6802609,123.815,8,2010,"213"
6802609,120.805,9,2010,"244"
6802609,120.51,10,2010,"274"
6802609,119.975,11,2010,"305"
6802609,117.825,12,2010,"335"
6802609,114.71,1,2011,"1"
6802609,125.095,2,2011,"32"
6802609,122.71,3,2011,"60"
6802609,126.35,4,2011,"91"
6802609,131.755,5,2011,"121"
6802609,141.34,6,2011,"152"
6802609,151.87,7,2011,"182"
6802609,158.845,8,2011,"213"
6802609,159.425,9,2011,"244"
6802609,152.775,10,2011,"274"
6802609,149.14,11,2011,"305"
6802609,138.315,12,2011,"335"
6802609,131.72,1,2012,"1"
6802609,125.96,2,2012,"32"
6802609,121.715,3,2012,"61"
6802609,124.85,4,2012,"92"
6802609,134.275,5,2012,"122"
6802609,136.695,6,2012,"153"
6802609,144.15,7,2012,"183"
6802609,155.965,8,2012,"214"
6802609,151.91,9,2012,"245"
6802609,141.14,10,2012,"275"
6802609,137.915,11,2012,"306"
6802609,135.075,12,2012,"336"
6802609,128.88,1,2013,"1"
6802609,125.395,2,2013,"32"
6802609,129.785,3,2013,"60"
6802609,132.93,4,2013,"91"
6802609,131.545,5,2013,"121"
6802609,140.23,6,2013,"152"
6802609,149.56,7,2013,"182"
6802609,151.92,8,2013,"213"
6802609,148.97,9,2013,"244"
6802609,138.485,10,2013,"274"
6802609,134.245,11,2013,"305"
6802609,132.525,12,2013,"335"
6802609,133.665,1,2014,"1"
6802609,130.77,2,2014,"32"
6802609,132.32,3,2014,"60"
6802609,134.415,4,2014,"91"
6802609,136.995,5,2014,"121"
6802609,136.415,6,2014,"152"
6802609,153.93,7,2014,"182"
6802609,154.61,8,2014,"213"
6802609,158.925,9,2014,"244"
6802609,158.01,10,2014,"274"
6802609,149.725,11,2014,"305"
6802609,142.87,12,2014,"335"
6802609,135.58,1,2015,"1"
6802609,130.195,2,2015,"32"
6802609,125.425,3,2015,"60"
6802609,122.5,4,2015,"91"
6802609,114.7,5,2015,"121"
6802609,108.67,6,2015,"152"
6802609,114.43,7,2015,"182"
6802609,126.385,8,2015,"213"
6802609,134.445,9,2015,"244"
6802609,137.585,10,2015,"274"
6802609,131.15,11,2015,"305"
6802609,124.105,12,2015,"335"
6802609,117.695,1,2016,"1"
6802609,117.995,2,2016,"32"
6802609,116.065,3,2016,"61"
6802609,115.66,4,2016,"92"
6802609,110.145,5,2016,"122"
6802609,105.41,6,2016,"153"
6802609,121.155,7,2016,"183"
6802609,128.94,8,2016,"214"
6802609,127.045,9,2016,"245"
6802609,126.36,10,2016,"275"
6802609,123.265,11,2016,"306"
6802609,116.755,12,2016,"336"
6802609,113.965,1,2017,"1"
6802609,110.11,2,2017,"32"
6802609,107.465,3,2017,"60"
6802609,108.575,4,2017,"91"
6802609,113.995,5,2017,"121"
6802609,115.755,6,2017,"152"
6802609,123.38,7,2017,"182"
6802609,129.585,8,2017,"213"
6802609,133.82,9,2017,"244"
6802609,132.91,10,2017,"274"
6802609,132.54,11,2017,"305"
6802609,131.715,12,2017,"335"
6802609,132.505,1,2018,"1"
6802609,126.81,2,2018,"32"
6802609,127.2,3,2018,"60"
6802609,132.595,4,2018,"91"
6802609,135.105,5,2018,"121"
6802609,151.17,6,2018,"152"
6802609,158.545,7,2018,"182"
6802609,157.65,8,2018,"213"
6802609,152.395,9,2018,"244"
6802609,141.06,10,2018,"274"
6802609,132.68,11,2018,"305"
6802609,126.935,12,2018,"335"
6802609,124.195,1,2019,"1"
6802609,116.4,2,2019,"32"
6802609,116.705,3,2019,"60"
6802609,117.695,4,2019,"91"
6802609,116.425,5,2019,"121"
6802609,117.355,6,2019,"152"
6802609,121.43,7,2019,"182"
6802609,131.075,8,2019,"213"
6802609,144.415,9,2019,"244"
6802609,147.58,10,2019,"274"
6802609,141.34,11,2019,"305"
6802609,141.3,12,2019,"335"
6802609,141.76,1,2020,"1"
6802609,138.035,2,2020,"32"
6802609,138.155,3,2020,"61"
6802609,138.13,4,2020,"92"
6802609,143.795,5,2020,"122"
6802609,144.88,6,2020,"153"
6802609,155.145,7,2020,"183"
6802609,162.605,8,2020,"214"
6802609,160.555,9,2020,"245"
6802609,158.39,10,2020,"275"
6802609,158.74,11,2020,"306"
6802609,151.55,12,2020,"336"
6802609,148.285,1,2021,"1"
6802609,151.64,2,2021,"32"
6802609,157.12,3,2021,"60"
6802609,155.82,4,2021,"91"
6802609,150.99,5,2021,"121"
6802609,145.825,6,2021,"152"
6802609,143.665,7,2021,"182"
6802609,142.06,8,2021,"213"
6802609,152.06,9,2021,"244"
6802609,146.905,10,2021,"274"
6802609,144.255,11,2021,"305"
6802609,146.715,12,2021,"335"
6802609,156.08,1,2022,"1"
6802609,167.78,2,2022,"32"
6802609,163.695,3,2022,"60"
6802807,118.17,2,2000,"32"
6802807,120,2,2001,"32"
6802807,89.48,2,2002,"32"
6802807,86.8,2,2003,"32"
6802807,136.51,2,2004,"32"
6802807,111,1,2005,"1"
6802807,140.9,2,2006,"32"
6802807,152.92,2,2007,"32"
6802807,130.9,9,2007,"244"
6802807,133.75,10,2007,"274"
6802807,133.95,11,2007,"305"
6802807,134.9,12,2007,"335"
6802807,142.15,1,2008,"1"
6802807,144.4,2,2008,"32"
6802807,149.35,3,2008,"61"
6802807,152.9,4,2008,"92"
6802807,156,5,2008,"122"
6802807,165.2,6,2008,"153"
6802807,170.55,7,2008,"183"
6802807,172.85,8,2008,"214"
6802807,173.5,9,2008,"245"
6802807,173.75,10,2008,"275"
6802807,173.2,11,2008,"306"
6802807,173.733333333333,12,2008,"336"
6802807,172.05,1,2009,"1"
6802807,171.95,2,2009,"32"
6802807,170.99,3,2009,"60"
6802807,171.51,4,2009,"91"
6802807,172.365,5,2009,"121"
6802807,175.485,6,2009,"152"
6802807,180.625,7,2009,"182"
6802807,182.735,8,2009,"213"
6802807,182.91,9,2009,"244"
6802807,180.17,10,2009,"274"
6802807,177.795,11,2009,"305"
6802807,177.21,12,2009,"335"
6802807,175.555,1,2010,"1"
6802807,173.125,2,2010,"32"
6802807,169.41,3,2010,"60"
6802807,166.29,4,2010,"91"
6802807,165.65,5,2010,"121"
6802807,167.25,6,2010,"152"
6802807,167.785,7,2010,"182"
6802807,171.535,8,2010,"213"
6802807,171.225,9,2010,"244"
6802807,170.26,10,2010,"274"
6802807,170.635,11,2010,"305"
6802807,169.495,12,2010,"335"
6802807,167.81,1,2011,"1"
6802807,168.595,2,2011,"32"
6802807,172.25,3,2011,"60"
6802807,176.85,4,2011,"91"
6802807,179.335,5,2011,"121"
6802807,187.165,6,2011,"152"
6802807,190.235,7,2011,"182"
6802807,193.805,8,2011,"213"
6802807,196.06,9,2011,"244"
6802807,188.043333333333,10,2011,"274"
6802807,192.035,11,2011,"305"
6802807,187.73,12,2011,"335"
6802807,183.495,1,2012,"1"
6802807,180.33,2,2012,"32"
6802807,177.59,3,2012,"61"
6802807,178.31,4,2012,"92"
6802807,182.49,5,2012,"122"
6802807,186.025,6,2012,"153"
6802807,187.975,7,2012,"183"
6802807,193.03,8,2012,"214"
6802807,194.69,9,2012,"245"
6802807,189.965,10,2012,"275"
6802807,187.54,11,2012,"306"
6802807,185.8,12,2012,"336"
6802807,182.875,1,2013,"1"
6802807,180.395,2,2013,"32"
6802807,180.38,3,2013,"60"
6802807,182.56,4,2013,"91"
6802807,183.9,5,2013,"121"
6802807,184.855,6,2013,"152"
6802807,187.185,7,2013,"182"
6802807,189.81,8,2013,"213"
6802807,196.225,9,2013,"244"
6802807,189.23,10,2013,"274"
6802807,185.5,11,2013,"305"
6802807,182.67,12,2013,"335"
6802807,181.73,1,2014,"1"
6802807,181.81,2,2014,"32"
6802807,181.48,3,2014,"60"
6802807,183.69,4,2014,"91"
6802807,186.125,5,2014,"121"
6802807,186.525,6,2014,"152"
6802807,191.075,7,2014,"182"
6802807,194.815,8,2014,"213"
