"date","depth_ft","elevation_at_waterlevel","site","year","day_month","julian","agency"
"2018-03-28",129.67,1225.33,6802609,2018,"03-28","87","CCGCD"
"2018-04-10",132.74,1222.26,6802609,2018,"04-10","100","CCGCD"
"2018-04-25",132.45,1222.55,6802609,2018,"04-25","115","CCGCD"
"2018-05-16",133.51,1221.49,6802609,2018,"05-16","136","CCGCD"
"2018-05-30",136.7,1218.3,6802609,2018,"05-30","150","CCGCD"
"2018-06-13",149.47,1205.53,6802609,2018,"06-13","164","CCGCD"
"2018-06-27",152.87,1202.13,6802609,2018,"06-27","178","CCGCD"
"2018-07-18",157.86,1197.14,6802609,2018,"07-18","199","CCGCD"
"2018-07-31",159.23,1195.77,6802609,2018,"07-31","212","CCGCD"
"2018-08-15",156.37,1198.63,6802609,2018,"08-15","227","CCGCD"
"2018-08-29",158.93,1196.07,6802609,2018,"08-29","241","CCGCD"
"2018-09-12",155.51,1199.49,6802609,2018,"09-12","255","CCGCD"
"2018-09-26",149.28,1205.72,6802609,2018,"09-26","269","CCGCD"
"2018-10-16",144,1211,6802609,2018,"10-16","289","CCGCD"
"2018-10-30",138.12,1216.88,6802609,2018,"10-30","303","CCGCD"
"2018-11-15",135.16,1219.84,6802609,2018,"11-15","319","CCGCD"
"2018-11-29",130.2,1224.8,6802609,2018,"11-29","333","CCGCD"
"2018-12-12",128.33,1226.67,6802609,2018,"12-12","346","CCGCD"
"2018-12-27",125.54,1229.46,6802609,2018,"12-27","361","CCGCD"
"2019-01-16",127.07,1227.93,6802609,2019,"01-16","16","CCGCD"
"2019-01-30",121.32,1233.68,6802609,2019,"01-30","30","CCGCD"
"2019-02-13",116.04,1238.96,6802609,2019,"02-13","44","CCGCD"
"2019-02-27",116.76,1238.24,6802609,2019,"02-27","58","CCGCD"
"2019-03-12",116.51,1238.49,6802609,2019,"03-12","71","CCGCD"
"2019-03-28",116.9,1238.1,6802609,2019,"03-28","87","CCGCD"
"2019-04-11",117.79,1237.21,6802609,2019,"04-11","101","CCGCD"
"2019-04-30",117.6,1237.4,6802609,2019,"04-30","120","CCGCD"
"2019-05-15",116.32,1238.68,6802609,2019,"05-15","135","CCGCD"
"2019-05-29",116.53,1238.47,6802609,2019,"05-29","149","CCGCD"
"2019-06-13",117.21,1237.79,6802609,2019,"06-13","164","CCGCD"
"2019-06-27",117.5,1237.5,6802609,2019,"06-27","178","CCGCD"
"2019-07-17",118.95,1236.05,6802609,2019,"07-17","198","CCGCD"
"2019-07-31",123.91,1231.09,6802609,2019,"07-31","212","CCGCD"
"2019-08-15",129.38,1225.62,6802609,2019,"08-15","227","CCGCD"
"2019-08-29",132.77,1222.23,6802609,2019,"08-29","241","CCGCD"
"2019-09-12",142.64,1212.36,6802609,2019,"09-12","255","CCGCD"
"2019-09-25",146.19,1208.81,6802609,2019,"09-25","268","CCGCD"
"2019-10-16",147.92,1207.08,6802609,2019,"10-16","289","CCGCD"
"2019-10-31",147.24,1207.76,6802609,2019,"10-31","304","CCGCD"
"2019-11-14",141.87,1213.13,6802609,2019,"11-14","318","CCGCD"
"2019-11-27",140.81,1214.19,6802609,2019,"11-27","331","CCGCD"
"2019-12-12",142.23,1212.77,6802609,2019,"12-12","346","CCGCD"
"2019-12-30",140.37,1214.63,6802609,2019,"12-30","364","CCGCD"
"2020-01-14",141.58,1213.42,6802609,2020,"01-14","14","CCGCD"
"2020-01-30",141.94,1213.06,6802609,2020,"01-30","30","CCGCD"
"2020-02-13",139.27,1215.73,6802609,2020,"02-13","44","CCGCD"
"2020-02-27",136.8,1218.2,6802609,2020,"02-27","58","CCGCD"
"2020-03-16",138.11,1216.89,6802609,2020,"03-16","76","CCGCD"
"2020-03-30",138.2,1216.8,6802609,2020,"03-30","90","CCGCD"
"2020-04-16",136.14,1218.86,6802609,2020,"04-16","107","CCGCD"
"2020-04-30",140.12,1214.88,6802609,2020,"04-30","121","CCGCD"
"2020-05-14",141.6,1213.4,6802609,2020,"05-14","135","CCGCD"
"2020-05-28",145.99,1209.01,6802609,2020,"05-28","149","CCGCD"
"2020-06-15",143.27,1211.73,6802609,2020,"06-15","167","CCGCD"
"2020-06-29",146.49,1208.51,6802609,2020,"06-29","181","CCGCD"
"2020-07-16",153.61,1201.39,6802609,2020,"07-16","198","CCGCD"
"2020-07-30",156.68,1198.32,6802609,2020,"07-30","212","CCGCD"
"2020-08-13",158.69,1196.31,6802609,2020,"08-13","226","CCGCD"
"2020-08-27",166.52,1188.48,6802609,2020,"08-27","240","CCGCD"
"2020-09-15",161.94,1193.06,6802609,2020,"09-15","259","CCGCD"
"2020-09-30",159.17,1195.83,6802609,2020,"09-30","274","CCGCD"
"2020-10-15",157.98,1197.02,6802609,2020,"10-15","289","CCGCD"
"2020-10-29",158.8,1196.2,6802609,2020,"10-29","303","CCGCD"
"2020-11-16",159.06,1195.94,6802609,2020,"11-16","321","CCGCD"
"2020-11-30",158.42,1196.58,6802609,2020,"11-30","335","CCGCD"
"2020-12-15",152.34,1202.66,6802609,2020,"12-15","350","CCGCD"
"2020-12-28",150.76,1204.24,6802609,2020,"12-28","363","CCGCD"
"2021-01-14",149.56,1205.44,6802609,2021,"01-14","14","CCGCD"
"2021-01-28",147.01,1207.99,6802609,2021,"01-28","28","CCGCD"
"2021-02-11",147.2,1207.8,6802609,2021,"02-11","42","CCGCD"
"2021-02-25",156.08,1198.92,6802609,2021,"02-25","56","CCGCD"
"2021-03-16",156.87,1198.13,6802609,2021,"03-16","75","CCGCD"
"2021-03-30",157.37,1197.63,6802609,2021,"03-30","89","CCGCD"
"2021-04-15",155.62,1199.38,6802609,2021,"04-15","105","CCGCD"
"2021-04-29",156.02,1198.98,6802609,2021,"04-29","119","CCGCD"
"2021-05-13",152.45,1202.55,6802609,2021,"05-13","133","CCGCD"
"2021-05-26",149.53,1205.47,6802609,2021,"05-26","146","CCGCD"
"2021-06-17",145.44,1209.56,6802609,2021,"06-17","168","CCGCD"
"2021-06-29",146.21,1208.79,6802609,2021,"06-29","180","CCGCD"
"2021-07-15",143.66,1211.34,6802609,2021,"07-15","196","CCGCD"
"2021-07-29",143.67,1211.33,6802609,2021,"07-29","210","CCGCD"
"2021-08-16",140.77,1214.23,6802609,2021,"08-16","228","CCGCD"
"2021-08-30",143.35,1211.65,6802609,2021,"08-30","242","CCGCD"
"2021-09-15",147.14,1207.86,6802609,2021,"09-15","258","CCGCD"
"2021-09-30",156.98,1198.02,6802609,2021,"09-30","273","CCGCD"
"2021-10-15",146.34,1208.66,6802609,2021,"10-15","288","CCGCD"
"2021-10-28",147.47,1207.53,6802609,2021,"10-28","301","CCGCD"
"2021-11-15",139.5,1215.5,6802609,2021,"11-15","319","CCGCD"
"2021-11-30",149.01,1205.99,6802609,2021,"11-30","334","CCGCD"
"2021-12-14",145.13,1209.87,6802609,2021,"12-14","348","CCGCD"
"2021-12-28",148.3,1206.7,6802609,2021,"12-28","362","CCGCD"
"2007-09-15",100.6,1270.4,6804312,2007,"09-15","258","CCGCD"
"2007-09-30",102.6,1268.4,6804312,2007,"09-30","273","CCGCD"
"2007-10-15",103.6,1267.4,6804312,2007,"10-15","288","CCGCD"
"2007-10-31",105.6,1265.4,6804312,2007,"10-31","304","CCGCD"
"2007-11-15",107.4,1263.6,6804312,2007,"11-15","319","CCGCD"
"2007-11-30",108.9,1262.1,6804312,2007,"11-30","334","CCGCD"
"2007-12-14",109.7,1261.3,6804312,2007,"12-14","348","CCGCD"
"2007-12-31",109.2,1261.8,6804312,2007,"12-31","365","CCGCD"
"2008-01-15",112.1,1258.9,6804312,2008,"01-15","15","CCGCD"
"2008-01-31",112,1259,6804312,2008,"01-31","31","CCGCD"
"2008-02-15",114.2,1256.8,6804312,2008,"02-15","46","CCGCD"
"2008-02-29",117,1254,6804312,2008,"02-29","60","CCGCD"
"2008-03-14",118.4,1252.6,6804312,2008,"03-14","74","CCGCD"
"2008-03-31",118.8,1252.2,6804312,2008,"03-31","91","CCGCD"
"2008-04-15",120.8,1250.2,6804312,2008,"04-15","106","CCGCD"
"2008-04-30",121.6,1249.4,6804312,2008,"04-30","121","CCGCD"
"2008-05-15",122.9,1248.1,6804312,2008,"05-15","136","CCGCD"
"2008-05-30",124,1247,6804312,2008,"05-30","151","CCGCD"
"2008-06-15",126.7,1244.3,6804312,2008,"06-15","167","CCGCD"
"2008-06-30",127.2,1243.8,6804312,2008,"06-30","182","CCGCD"
"2008-07-15",129.1,1241.9,6804312,2008,"07-15","197","CCGCD"
"2008-07-31",129.4,1241.6,6804312,2008,"07-31","213","CCGCD"
"2008-08-15",130.6,1240.4,6804312,2008,"08-15","228","CCGCD"
"2008-08-29",129.6,1241.4,6804312,2008,"08-29","242","CCGCD"
"2008-09-15",130.9,1240.1,6804312,2008,"09-15","259","CCGCD"
"2008-09-30",133.4,1237.6,6804312,2008,"09-30","274","CCGCD"
"2008-10-15",133.2,1237.8,6804312,2008,"10-15","289","CCGCD"
"2008-10-31",133.8,1237.2,6804312,2008,"10-31","305","CCGCD"
"2008-11-13",134.6,1236.4,6804312,2008,"11-13","318","CCGCD"
"2008-12-01",134.3,1236.7,6804312,2008,"12-01","336","CCGCD"
"2008-12-15",135.6,1235.4,6804312,2008,"12-15","350","CCGCD"
"2008-12-29",136,1235,6804312,2008,"12-29","364","CCGCD"
"2009-01-15",137.3,1233.7,6804312,2009,"01-15","15","CCGCD"
"2009-01-30",133.6,1237.4,6804312,2009,"01-30","30","CCGCD"
"2009-02-13",130.8,1240.2,6804312,2009,"02-13","44","CCGCD"
"2009-02-27",131.2,1239.8,6804312,2009,"02-27","58","CCGCD"
"2009-03-17",132.7,1238.3,6804312,2009,"03-17","76","CCGCD"
"2009-03-31",131.7,1239.3,6804312,2009,"03-31","90","CCGCD"
"2009-04-15",133,1238,6804312,2009,"04-15","105","CCGCD"
"2009-04-29",133.5,1237.5,6804312,2009,"04-29","119","CCGCD"
"2009-05-15",134,1237,6804312,2009,"05-15","135","CCGCD"
"2009-05-29",133.8,1237.2,6804312,2009,"05-29","149","CCGCD"
"2009-06-15",136.4,1234.6,6804312,2009,"06-15","166","CCGCD"
"2009-06-30",138.7,1232.3,6804312,2009,"06-30","181","CCGCD"
"2009-07-15",137.1,1233.9,6804312,2009,"07-15","196","CCGCD"
"2009-07-31",138,1233,6804312,2009,"07-31","212","CCGCD"
"2009-08-14",140.8,1230.2,6804312,2009,"08-14","226","CCGCD"
"2009-08-28",140.5,1230.5,6804312,2009,"08-28","240","CCGCD"
"2009-09-15",138,1233,6804312,2009,"09-15","258","CCGCD"
"2009-09-30",137.25,1233.75,6804312,2009,"09-30","273","CCGCD"
"2009-10-15",136.5,1234.5,6804312,2009,"10-15","288","CCGCD"
"2009-10-30",133.2,1237.8,6804312,2009,"10-30","303","CCGCD"
"2009-11-13",129.2,1241.8,6804312,2009,"11-13","317","CCGCD"
"2009-11-30",127,1244,6804312,2009,"11-30","334","CCGCD"
"2009-12-15",125.8,1245.2,6804312,2009,"12-15","349","CCGCD"
"2010-01-12",125.2,1245.8,6804312,2010,"01-12","12","CCGCD"
"2010-01-28",121.4,1249.6,6804312,2010,"01-28","28","CCGCD"
"2010-02-12",115.7,1255.3,6804312,2010,"02-12","43","CCGCD"
"2010-02-26",112.6,1258.4,6804312,2010,"02-26","57","CCGCD"
"2010-03-15",115,1256,6804312,2010,"03-15","74","CCGCD"
"2010-03-31",111,1260,6804312,2010,"03-31","90","CCGCD"
"2010-04-16",110.8,1260.2,6804312,2010,"04-16","106","CCGCD"
"2010-04-30",110.6,1260.4,6804312,2010,"04-30","120","CCGCD"
"2010-05-14",112.1,1258.9,6804312,2010,"05-14","134","CCGCD"
"2010-05-28",109.4,1261.6,6804312,2010,"05-28","148","CCGCD"
"2010-06-16",112.3,1258.7,6804312,2010,"06-16","167","CCGCD"
"2010-06-30",121.4,1249.6,6804312,2010,"06-30","181","CCGCD"
"2010-07-16",111.6,1259.4,6804312,2010,"07-16","197","CCGCD"
"2010-07-30",113,1258,6804312,2010,"07-30","211","CCGCD"
"2010-08-16",114.91,1256.09,6804312,2010,"08-16","228","CCGCD"
"2010-08-31",116.02,1254.98,6804312,2010,"08-31","243","CCGCD"
"2010-09-16",114.91,1256.09,6804312,2010,"09-16","259","CCGCD"
"2010-09-30",114.69,1256.31,6804312,2010,"09-30","273","CCGCD"
"2010-10-15",114.84,1256.16,6804312,2010,"10-15","288","CCGCD"
"2010-10-29",115.28,1255.72,6804312,2010,"10-29","302","CCGCD"
"2010-11-16",116.61,1254.39,6804312,2010,"11-16","320","CCGCD"
"2010-11-30",117.05,1253.95,6804312,2010,"11-30","334","CCGCD"
"2010-12-16",118.01,1252.99,6804312,2010,"12-16","350","CCGCD"
"2010-12-30",118.45,1252.55,6804312,2010,"12-30","364","CCGCD"
"2011-01-14",118.68,1252.32,6804312,2011,"01-14","14","CCGCD"
"2011-01-28",118.97,1252.03,6804312,2011,"01-28","28","CCGCD"
"2011-02-11",127.61,1243.39,6804312,2011,"02-11","42","CCGCD"
"2011-02-25",120.59,1250.41,6804312,2011,"02-25","56","CCGCD"
"2011-03-15",122.96,1248.04,6804312,2011,"03-15","74","CCGCD"
"2011-03-31",122.82,1248.18,6804312,2011,"03-31","90","CCGCD"
"2011-04-15",123.11,1247.89,6804312,2011,"04-15","105","CCGCD"
"2011-04-29",124.73,1246.27,6804312,2011,"04-29","119","CCGCD"
"2011-05-13",125.4,1245.6,6804312,2011,"05-13","133","CCGCD"
"2011-05-27",126.8,1244.2,6804312,2011,"05-27","147","CCGCD"
"2011-06-16",128.65,1242.35,6804312,2011,"06-16","167","CCGCD"
"2011-06-30",129.31,1241.69,6804312,2011,"06-30","181","CCGCD"
"2011-07-15",131.23,1239.77,6804312,2011,"07-15","196","CCGCD"
"2011-07-29",132.67,1238.33,6804312,2011,"07-29","210","CCGCD"
"2011-08-16",133.78,1237.22,6804312,2011,"08-16","228","CCGCD"
"2011-08-31",134.74,1236.26,6804312,2011,"08-31","243","CCGCD"
"2011-09-16",135.99,1235.01,6804312,2011,"09-16","259","CCGCD"
"2011-09-30",137.61,1233.39,6804312,2011,"09-30","273","CCGCD"
"2011-10-13",133.56,1237.44,6804312,2011,"10-13","286","CCGCD"
"2011-10-28",136.89,1234.11,6804312,2011,"10-28","301","CCGCD"
"2011-11-15",136.82,1234.18,6804312,2011,"11-15","319","CCGCD"
"2011-11-30",136.6,1234.4,6804312,2011,"11-30","334","CCGCD"
"2011-12-16",136.01,1234.99,6804312,2011,"12-16","350","CCGCD"
"2011-12-29",135.34,1235.66,6804312,2011,"12-29","363","CCGCD"
"2012-01-19",135.64,1235.36,6804312,2012,"01-19","19","CCGCD"
"2012-01-31",135.42,1235.58,6804312,2012,"01-31","31","CCGCD"
"2012-02-16",135.27,1235.73,6804312,2012,"02-16","47","CCGCD"
"2012-02-29",134.31,1236.69,6804312,2012,"02-29","60","CCGCD"
"2012-03-15",132.69,1238.31,6804312,2012,"03-15","75","CCGCD"
"2012-03-30",130.1,1240.9,6804312,2012,"03-30","90","CCGCD"
"2012-04-13",131.65,1239.35,6804312,2012,"04-13","104","CCGCD"
"2012-04-27",129.66,1241.34,6804312,2012,"04-27","118","CCGCD"
"2012-05-15",130.25,1240.75,6804312,2012,"05-15","136","CCGCD"
"2012-05-31",129.22,1241.78,6804312,2012,"05-31","152","CCGCD"
"2012-06-15",129.96,1241.04,6804312,2012,"06-15","167","CCGCD"
"2012-06-29",130.5,1240.5,6804312,2012,"06-29","181","CCGCD"
"2012-07-17",130.42,1240.58,6804312,2012,"07-17","199","CCGCD"
"2012-07-31",132.05,1238.95,6804312,2012,"07-31","213","CCGCD"
"2012-08-16",133.82,1237.18,6804312,2012,"08-16","229","CCGCD"
"2012-08-31",135.59,1235.41,6804312,2012,"08-31","244","CCGCD"
"2012-09-14",136.03,1234.97,6804312,2012,"09-14","258","CCGCD"
"2012-09-27",133.08,1237.92,6804312,2012,"09-27","271","CCGCD"
"2012-10-16",131.31,1239.69,6804312,2012,"10-16","290","CCGCD"
"2012-10-31",131.53,1239.47,6804312,2012,"10-31","305","CCGCD"
"2012-11-16",132.12,1238.88,6804312,2012,"11-16","321","CCGCD"
"2012-11-30",133.16,1237.84,6804312,2012,"11-30","335","CCGCD"
"2012-12-14",133.6,1237.4,6804312,2012,"12-14","349","CCGCD"
"2012-12-28",133.97,1237.03,6804312,2012,"12-28","363","CCGCD"
"2013-01-16",133.6,1237.4,6804312,2013,"01-16","16","CCGCD"
"2013-01-31",133.23,1237.77,6804312,2013,"01-31","31","CCGCD"
"2013-02-15",133.89,1237.11,6804312,2013,"02-15","46","CCGCD"
"2013-02-28",134.48,1236.52,6804312,2013,"02-28","59","CCGCD"
"2013-03-15",134.71,1236.29,6804312,2013,"03-15","74","CCGCD"
"2013-03-28",135.3,1235.7,6804312,2013,"03-28","87","CCGCD"
"2013-04-16",135.89,1235.11,6804312,2013,"04-16","106","CCGCD"
"2013-04-30",137.44,1233.56,6804312,2013,"04-30","120","CCGCD"
"2013-05-15",137.07,1233.93,6804312,2013,"05-15","135","CCGCD"
"2013-05-31",133.6,1237.4,6804312,2013,"05-31","151","CCGCD"
"2013-06-14",131.75,1239.25,6804312,2013,"06-14","165","CCGCD"
"2013-06-28",132.34,1238.66,6804312,2013,"06-28","179","CCGCD"
"2013-07-16",132.93,1238.07,6804312,2013,"07-16","197","CCGCD"
"2013-07-31",132.49,1238.51,6804312,2013,"07-31","212","CCGCD"
"2013-08-16",135.15,1235.85,6804312,2013,"08-16","228","CCGCD"
"2013-08-30",135.96,1235.04,6804312,2013,"08-30","242","CCGCD"
"2013-09-13",137.07,1233.93,6804312,2013,"09-13","256","CCGCD"
"2013-09-27",143.78,1227.22,6804312,2013,"09-27","270","CCGCD"
"2013-10-16",134.53,1236.47,6804312,2013,"10-16","289","CCGCD"
"2013-10-31",131.13,1239.87,6804312,2013,"10-31","304","CCGCD"
"2013-11-15",130.69,1240.31,6804312,2013,"11-15","319","CCGCD"
"2013-11-26",129.95,1241.05,6804312,2013,"11-26","330","CCGCD"
"2013-12-17",128.4,1242.6,6804312,2013,"12-17","351","CCGCD"
"2013-12-30",128.84,1242.16,6804312,2013,"12-30","364","CCGCD"
"2014-01-16",131.94,1239.06,6804312,2014,"01-16","16","CCGCD"
"2014-01-31",129.36,1241.64,6804312,2014,"01-31","31","CCGCD"
"2014-02-14",130.76,1240.24,6804312,2014,"02-14","45","CCGCD"
"2014-02-28",130.1,1240.9,6804312,2014,"02-28","59","CCGCD"
"2014-03-14",130.39,1240.61,6804312,2014,"03-14","73","CCGCD"
"2014-03-28",130.69,1240.31,6804312,2014,"03-28","87","CCGCD"
"2014-04-15",132.24,1238.76,6804312,2014,"04-15","105","CCGCD"
"2014-04-30",134.9,1236.1,6804312,2014,"04-30","120","CCGCD"
"2014-05-15",134.23,1236.77,6804312,2014,"05-15","135","CCGCD"
"2014-05-30",133.86,1237.14,6804312,2014,"05-30","150","CCGCD"
"2014-06-13",132.17,1238.83,6804312,2014,"06-13","164","CCGCD"
"2014-06-27",133.13,1237.87,6804312,2014,"06-27","178","CCGCD"
"2014-07-16",134.6,1236.4,6804312,2014,"07-16","197","CCGCD"
"2014-07-31",137.11,1233.89,6804312,2014,"07-31","212","CCGCD"
"2014-08-15",149.73,1221.27,6804312,2014,"08-15","227","CCGCD"
"2014-08-29",137.85,1233.15,6804312,2014,"08-29","241","CCGCD"
"2014-09-15",139.03,1231.97,6804312,2014,"09-15","258","CCGCD"
"2014-09-30",138.14,1232.86,6804312,2014,"09-30","273","CCGCD"
"2014-10-15",137.94,1233.06,6804312,2014,"10-15","288","CCGCD"
"2014-10-31",138.66,1232.34,6804312,2014,"10-31","304","CCGCD"
"2014-11-14",138.96,1232.04,6804312,2014,"11-14","318","CCGCD"
"2014-11-25",137.48,1233.52,6804312,2014,"11-25","329","CCGCD"
"2014-12-10",139.32,1231.68,6804312,2014,"12-10","344","CCGCD"
"2014-12-22",139.25,1231.75,6804312,2014,"12-22","356","CCGCD"
"2015-01-15",137.92,1233.08,6804312,2015,"01-15","15","CCGCD"
"2015-01-29",136.82,1234.18,6804312,2015,"01-29","29","CCGCD"
"2015-02-12",133.05,1237.95,6804312,2015,"02-12","43","CCGCD"
"2015-02-26",132.68,1238.32,6804312,2015,"02-26","57","CCGCD"
"2015-03-16",132.61,1238.39,6804312,2015,"03-16","75","CCGCD"
"2015-03-30",130.84,1240.16,6804312,2015,"03-30","89","CCGCD"
"2015-04-15",129.21,1241.79,6804312,2015,"04-15","105","CCGCD"
"2015-04-29",128.62,1242.38,6804312,2015,"04-29","119","CCGCD"
"2015-05-14",127.74,1243.26,6804312,2015,"05-14","134","CCGCD"
"2015-05-29",121.17,1249.83,6804312,2015,"05-29","149","CCGCD"
"2015-06-15",114.45,1256.55,6804312,2015,"06-15","166","CCGCD"
"2015-06-29",113.35,1257.65,6804312,2015,"06-29","180","CCGCD"
"2015-07-16",114.9,1256.1,6804312,2015,"07-16","197","CCGCD"
"2015-07-30",119.25,1251.75,6804312,2015,"07-30","211","CCGCD"
"2015-08-13",116.15,1254.85,6804312,2015,"08-13","225","CCGCD"
"2015-08-27",117.85,1253.15,6804312,2015,"08-27","239","CCGCD"
"2015-09-15",118.44,1252.56,6804312,2015,"09-15","258","CCGCD"
"2015-09-29",119.25,1251.75,6804312,2015,"09-29","272","CCGCD"
"2015-10-15",120.06,1250.94,6804312,2015,"10-15","288","CCGCD"
"2015-10-29",119.11,1251.89,6804312,2015,"10-29","302","CCGCD"
"2015-11-13",115.42,1255.58,6804312,2015,"11-13","317","CCGCD"
"2015-11-23",114.91,1256.09,6804312,2015,"11-23","327","CCGCD"
"2015-12-15",111.88,1259.12,6804312,2015,"12-15","349","CCGCD"
"2015-12-29",110.92,1260.08,6804312,2015,"12-29","363","CCGCD"
"2016-01-14",110.26,1260.74,6804312,2016,"01-14","14","CCGCD"
"2016-01-28",110.48,1260.52,6804312,2016,"01-28","28","CCGCD"
"2016-02-11",111,1260,6804312,2016,"02-11","42","CCGCD"
"2016-02-24",110.92,1260.08,6804312,2016,"02-24","55","CCGCD"
"2016-03-15",111.29,1259.71,6804312,2016,"03-15","75","CCGCD"
"2016-03-30",111.37,1259.63,6804312,2016,"03-30","90","CCGCD"
"2016-04-14",111.73,1259.27,6804312,2016,"04-14","105","CCGCD"
"2016-04-28",109.23,1261.77,6804312,2016,"04-28","119","CCGCD"
"2016-05-16",108.04,1262.96,6804312,2016,"05-16","137","CCGCD"
"2016-05-31",104.8,1266.2,6804312,2016,"05-31","152","CCGCD"
"2016-06-15",101.99,1269.01,6804312,2016,"06-15","167","CCGCD"
"2016-06-30",103.69,1267.31,6804312,2016,"06-30","182","CCGCD"
"2016-07-13",105.9,1265.1,6804312,2016,"07-13","195","CCGCD"
"2016-07-28",107.6,1263.4,6804312,2016,"07-28","210","CCGCD"
"2016-08-16",109.15,1261.85,6804312,2016,"08-16","229","CCGCD"
"2016-08-30",108.93,1262.07,6804312,2016,"08-30","243","CCGCD"
"2016-09-15",109.74,1261.26,6804312,2016,"09-15","259","CCGCD"
"2016-09-29",110.04,1260.96,6804312,2016,"09-29","273","CCGCD"
"2016-10-13",110.4,1260.6,6804312,2016,"10-13","287","CCGCD"
"2016-10-27",110.99,1260.01,6804312,2016,"10-27","301","CCGCD"
"2016-11-16",111.43,1259.57,6804312,2016,"11-16","321","CCGCD"
"2016-11-29",112.03,1258.97,6804312,2016,"11-29","334","CCGCD"
"2016-12-15",112.03,1258.97,6804312,2016,"12-15","350","CCGCD"
"2016-12-28",111.95,1259.05,6804312,2016,"12-28","363","CCGCD"
"2017-01-17",112.03,1258.97,6804312,2017,"01-17","17","CCGCD"
"2017-01-30",111.8,1259.2,6804312,2017,"01-30","30","CCGCD"
"2017-02-15",111.95,1259.05,6804312,2017,"02-15","46","CCGCD"
"2017-02-28",111.07,1259.93,6804312,2017,"02-28","59","CCGCD"
"2017-03-15",110.62,1260.38,6804312,2017,"03-15","74","CCGCD"
"2017-03-29",110.62,1260.38,6804312,2017,"03-29","88","CCGCD"
"2017-04-12",111.21,1259.79,6804312,2017,"04-12","102","CCGCD"
"2017-04-28",111.73,1259.27,6804312,2017,"04-28","118","CCGCD"
"2017-05-15",112.32,1258.68,6804312,2017,"05-15","135","CCGCD"
"2017-05-30",112.54,1258.46,6804312,2017,"05-30","150","CCGCD"
"2017-06-15",113.43,1257.57,6804312,2017,"06-15","166","CCGCD"
"2017-06-29",114.31,1256.69,6804312,2017,"06-29","180","CCGCD"
"2017-07-27",117.04,1253.96,6804312,2017,"07-27","208","CCGCD"
"2017-08-16",119.04,1251.96,6804312,2017,"08-16","228","CCGCD"
"2017-08-30",119.92,1251.08,6804312,2017,"08-30","242","CCGCD"
"2017-09-14",120.88,1250.12,6804312,2017,"09-14","257","CCGCD"
"2017-09-28",121.32,1249.68,6804312,2017,"09-28","271","CCGCD"
"2017-10-16",122.28,1248.72,6804312,2017,"10-16","289","CCGCD"
"2017-10-30",122.87,1248.13,6804312,2017,"10-30","303","CCGCD"
"2017-11-15",123.91,1247.09,6804312,2017,"11-15","319","CCGCD"
"2017-11-29",124.57,1246.43,6804312,2017,"11-29","333","CCGCD"
"2017-12-13",124.57,1246.43,6804312,2017,"12-13","347","CCGCD"
"2017-12-27",124.94,1246.06,6804312,2017,"12-27","361","CCGCD"
"2018-01-18",125.53,1245.47,6804312,2018,"01-18","18","CCGCD"
"2018-01-31",126.64,1244.36,6804312,2018,"01-31","31","CCGCD"
"2018-02-14",126.12,1244.88,6804312,2018,"02-14","45","CCGCD"
"2018-02-28",126.56,1244.44,6804312,2018,"02-28","59","CCGCD"
"2018-03-14",127.6,1243.4,6804312,2018,"03-14","73","CCGCD"
"2018-03-28",128.26,1242.74,6804312,2018,"03-28","87","CCGCD"
"2018-04-10",128.26,1242.74,6804312,2018,"04-10","100","CCGCD"
"2018-04-25",129.59,1241.41,6804312,2018,"04-25","115","CCGCD"
"2018-05-16",130.7,1240.3,6804312,2018,"05-16","136","CCGCD"
"2018-05-30",131.43,1239.57,6804312,2018,"05-30","150","CCGCD"
"2018-06-13",133.8,1237.2,6804312,2018,"06-13","164","CCGCD"
"2018-06-27",137.22,1233.78,6804312,2018,"06-27","178","CCGCD"
"2018-07-18",137.56,1233.44,6804312,2018,"07-18","199","CCGCD"
"2018-07-31",138.6,1232.4,6804312,2018,"07-31","212","CCGCD"
"2018-08-15",138.97,1232.03,6804312,2018,"08-15","227","CCGCD"
"2018-08-29",139.41,1231.59,6804312,2018,"08-29","241","CCGCD"
"2018-09-12",136.38,1234.62,6804312,2018,"09-12","255","CCGCD"
"2018-09-26",130.4,1240.6,6804312,2018,"09-26","269","CCGCD"
"2018-10-16",127.3,1243.7,6804312,2018,"10-16","289","CCGCD"
"2018-10-30",123.39,1247.61,6804312,2018,"10-30","303","CCGCD"
